name,description,categories,Website,category,address,email,phone,zipcode,city,country
Rikkoert Juweliers,"Rikkoert Juweliers is hofleverancier en een uniek familiebedrijf binnen de juweliersbranche met fysieke winkels in Schoonhoven en Lekkerkerk. Vanuit 'De Zilverstad' bieden wij u sinds 1876 de grootste juwelierscollectie van Nederland. Ons assortiment bestaat uit nieuw en antiek zilver, gouden en zilveren sieraden, horloges, klokken en barometers, trouwringen en kraamcadeaus. Binnen deze productgroepen voeren wij de beste merken en zorgen wij voor een geheel uniek aanbod. Naast ons aanbod staan wij voor u klaar betreffende speciale opdrachten. Zo vervaardigen wij unieke producten voor bedrijven en particulieren en repareren wij ieder sieraad, zilver voorwerp, horloge, barometer of klok. Op www.rikkoert.nl vindt u alles over onze kwaliteiten, diensten en specialismen en daarnaast kunt u onze bijzondere collectie online bewonderen.

<BR>
Webwinkels:
www.rikkoert.nl
www.zilverkraamcadeau.nl",Sieradenwinkel,http://www.rikkoert.nl,Winkelen en mode,address,klantenservice@rikkoert.nl,0182-382651,2871 CK ,Schoonhoven,Nederland
Chrono24,"Koop en verkoop wereldwijd nieuwe en tweedehands horloges op Chrono24. Meer dan 311.319 merkhorloges als Rolex, Breitling, Omega enz. tegen voordelige prijzen",Winkelen en mode,https://www.chrono24.nl,Winkelen en mode,address,,,,,
Penninkhofmode,"Sinds begin jaren zestig is Penninkhof toonaangevend voor exclusieve damesmode. Sinds oktober 2011 kunt u onze mooie merken ook aankopen op onze webshop. Comfort, kwaliteit en service staan bij ons hoog in het vaandel.",Schoenenwinkel,http://penninkhofmode.nl,Winkelen en mode,address,info@penninkhofmode.nl,0570592339,,,
TopVintage,"TopVintage is Europe's leading online retro boutique. This webshop has the greatest variety in exclusive vintage inspired fashion! The web boutique offers retro pencil and swing dresses, skirts, tops, shoes and accessories, all inspired on the 1920’s – 1970’s. Awarded best Shopping Website of the year NL 2015, 2016 and 2017.",Damesmodewinkel,http://www.topvintage.net,Winkelen en mode,address,info@topvintage.nl,0031 45 750 720 8,6466 NG,Kerkrade,Nederland
sokken.nl,"Sokken.nl is de site voor kwalitatieve sokken. Wij verkopen zowel damessokken, herensokken als sportsokken van bijvoorbeeld Puma, Tommy Hilfiger, Falke en Happy Socks.<BR><BR>Vragen of opmerkingen?<BR>Wij horen ze graag!<BR>",Winkelen en mode,http://www.sokken.nl,Winkelen en mode,address,contact@sokken.nl,0548612357,7442 DG,Nijverdal,Nederland
Pig & Hen,The coolest bracelets for men. Handmade in Amsterdam using ship rope & steel. They are meant to survive a lifetime and will age like your wrinkled face.,Winkelen en mode,http://www.pighen.com,Winkelen en mode,address,service@pighen.com,+31(0)208950932,1031HM,Amsterdam,Nederland
Mijn Liefste Boek,"<b>Bestel online en ontvang een geheel persoonlijk boek in je brievenbus</b><br><br>
Samen met creatieve schrijvers en illustratoren werken wij dagelijks aan persoonlijke kinderboeken, waarin het kind zelf de hoofdrol speelt. Persoonlijke kenmerken, zoals de haar- en huidskleur van de personages en andere details uit het leven van het kind, maken de boekjes tot een bijzonder en uniek cadeau. <br><br>

<b>Een uniek cadeau-idee voor een geliefd kind</b><br><br>
Met het kind als uitgangspunt worden fantastische en unieke verhalen verteld. De onderwerpen in onze boeken variëren van belangrijke gebeurtenissen uit het leven van het kind, zoals starten op de basisschool, stoppen met het speentje of het krijgen van een broertje of zusje, tot spannende avonturen in de dinowereld, met piraten of met de zeedieren. <br><br>

Wij zitten alle werkdagen voor je klaar op onze klantenservice. We helpen je graag bij het kiezen van het perfecte boekje voor jouw kleintje!",Babywinkel,https://www.mijnliefsteboek.nl,Winkelen en mode,address,info@mijnliefsteboek.nl,+31 85 208 5806 ,,,Denemarken
RINSMA MODEPLEIN,"De nieuwste collecties van meer dan 350 vooraanstaande modemerken voor vrouwen en mannen. Altijd gratis en voor de deur parkeren. Ervaren fashion professionals voor het beste persoonlijke advies. Gezellig eten en drinken in het café DE KEUKEN VAN RINSMA. Ook online shoppen, zeker en betrouwbaar. Bij Koninklijke Beschikking Hofleverancier.",Damesmodewinkel,http://www.rinsmamodeplein.nl,Winkelen en mode,address,webshop@rinsmamodeplein.nl,0513 - 468 050,8401 VL,Gorredijk,Nederland
Onlineverf.nl,Onlineverf.nl is een van de grootste en bekendste online verf leveranciers van Nederland en België. Voor 23.59 uur besteld = de volgende dag schilderen! Ook same day delivery mogelijk. Onlineverf.nl kent het grootste assortiment doe-het-zelf en professionele verf voor zeer scherpe prijzen. Particulieren en bedrijven kunnen simpel en snel bestellen. ,Verfwinkel,https://www.onlineverf.nl/,Winkelen en mode,address,klantenservice@onlineverf.nl,085 112 02 02,7255PS,Hengelo Gelderland,Nederland
Mantel,"Mantel bestaat al sinds 1938 en heeft naast de online fietsenwinkel ook vier superstores in Arnhem, Den Bosch, Utrecht en Rotterdam. Of je ons nu online bezoekt, of in een van onze fietsenwinkels, jij als klant staat bij ons centraal. Zo doen we er alles aan om jouw ervaring zo leuk mogelijk te maken. En gaat er toch eens iets mis? Dan lost onze klantenservice dat altijd goed op. Met onze score op Trustpilot als bewijs :)",Fietsenwinkel,https://www.mantel.com,Winkelen en mode,address,service@mantel.com,026-4450945,6827 BT,Arnhem,Nederland
travelbags.nl,"travelbags.nl, de online shop voor koffers en tassen van alle bekende merken
<br>
<br>
Gratis verzending vanaf 39,-
<br><br>
Gratis retour
<br><br>
Op werkdagen vóór 22:59 besteld, dezelfde dag verzonden
<br><br>
Grote collectie
<br><br>
Alle Topmerken
<br><br>
Heeft u vragen of wilt u meer informatie, neemt u dan contact op met onze klantenservice. Zij helpen u graag!",Koffer- en tassenwinkel,http://www.travelbags.nl,Winkelen en mode,address,klantenservice@travelbags.nl,085-2250522,7773NP,Hardenberg,Nederland
Siga Mode - by Siga.,"Siga is een begrip in de regio en wordt ook ver daarbuiten vaak bezocht door modebewuste dames. De kwaliteit en professionaliteit van het team van Siga staan garant voor tevreden bezoekers, zowel online als in de winkel.",Damesmodewinkel,http://sigamode.nl,Winkelen en mode,address,info@sigamode.nl,0683095246,5721 GH,Asten,Nederland
FashionStash,FashionStash heeft dè trendy treasures of het gebied van tassen & lederwaren. Wij geloven in Love at first sight. Er is iets speciaals tussen vrouwen en tassen. Daarom hebben wij voor iedere vrouw wat wils en betaalbaar voor iedere portemonnee.,Koffer- en tassenwinkel,http://fashionstash.nl,Winkelen en mode,address,info@fashionstash.nl,0773745633,5981AM,Panningen,Nederland
Instincttrail,"Instinct, het meest inspirerende, functionele en anatomisch ontworpen [Trail] specifiek merk ooit gemaakt!",Activewear winkel,https://www.instincttrail.nl,Winkelen en mode,address,info@instincttrail.nl,0858770532 ,,,Nederland
Toptijd,Wij kopen er verkopen exclusieve horloges.,Horlogerie,http://toptijd.nl,Winkelen en mode,address,info@toptijd.nl,06-39484905,2712AR,Zoetermeer,Nederland
750Kicks,Our ultimate goal is to exceed the customer expectation of service and deliver a one-of-a-kind experience. Customer satisfaction will always be our top priority!,Schoenenwinkel,http://www.750Kicks.nl,Winkelen en mode,address,info@750kicks.nl,,3083AS,Rotterdam,Nederland
May Mays,Dé webshop voor de allerleukste baby en kind producten!,Babywinkel,http://www.maymays.nl,Winkelen en mode,address,info@maymays.nl,0850043260,,,Nederland
Bylieke,ByLieke is een webshop gevuld met woondecoraties en sieraden gemaakt van hout. ,Decoratie- en interieurwinkel,http://bylieke.com,Winkelen en mode,address,klantenservice@bylieke.com,,5321RP,Hedel,Nederland
Cadeautjes by Mily,"Ben je op zoek naar een gepersonaliseerde cadeautje, een kraamcadeautje of een unieke traktatie voor de verjaardag van jouw kleine uk op de crèche of basisschool? Of wil je de juf op school bedanken voor al haar goede zorgen? Een gepersonaliseerd cadeau past goed bij elke gelegenheid en vallen altijd goed in de smaak. Ik maak jouw cadeautjes daarom uniek en persoonlijk! Met de naam van jouw kindje, de naam van de baby of een eigen tekst.",Textieldrukwinkel,http://cadeautjesbymily.nl,Winkelen en mode,address,,,,,Nederland
Treasure label,"Alle dierenprint tassen van Treasure label zijn gemaakt van leer leftovers. Kleine stukjes leer die door de grote fabrieken weg worden gegooid, krijgen bij ons een nieuw leven! Omdat de dierenprint tasjes worden gemaakt van overgebleven leer, is het onmogelijk om twee dezelfde tassen te maken.Hierdoor is elke tas dus 100% uniek, net als jij!

De Treasure collectie bestaat uit verschillende modellen. Alle tassen met dierenprint zijn helemaal uniek en hebben dus allemaal een andere samenstelling qua leer en kleuren. Heb jij jouw favoriete tas uitgekozen? Dan ben jij dus de enige die deze exacte dierenprint tas heeft!",Textieldrukwinkel,http://treasurelabel.nl,Winkelen en mode,address,info@treasurelabel.nl,,5146 ED,Waalwijk,Nederland
Black Labels,"U bent van harte welkom om onze uitgebreide mid- en high end collectie te bekijken en, indien gewenst, zullen onze ervaren medewerksters u helpen bij het vinden van een gepaste outfit.",Damesmodewinkel,http://black-online.nl,Winkelen en mode,address,info@blackonline.nl,070 3464930,2514 CJ,Den Haag,Nederland
100procenthardcore,100% Hardcore | Wear it with pride ! ,Kledingleverancier,http://www.100procenthardcore.com,Winkelen en mode,address,webshop@100procenthardcore.com,+3140 303 21 47,5674VN,Nuenen,Nederland
Anthony's Kicks,"Anthony's Kicks is een jong bedrijf dat sneakers aanbied voor een concurrerende prijs. 
Wij streven ernaar om de meest gelimiteerde sneakers zo gemakkelijk mogelijk aan te bieden.",Schoenenwinkel,http://anthonyskicks.com,Winkelen en mode,address,info@anthonyskicks.com,,,Purmerend,Nederland
Copyshop / Drukkerij Printhuus,"Printhuus is al jaren lang gespecialiseerd in het bedrukken van textiel en papier. U kunt bij ons terecht voor onder meer het bedrukken of borduren van promotiekleding, sportkleding, werkkleding en eigenkleding. Daarbij drukken, kopiëren en printen wij op allerlei papiersoorten. Wij begeleiden, adviseren en helpen u graag in het maken van de juiste keus. Wij staan voor no-nonsense en geen bijkomstige kosten. Wij leveren kwaliteit voor een enorm scherpe prijs en gaan voor een persoonlijke benadering en denken graag met u mee. Wij streven naar een zo fijne en goed mogelijke ervaring voor klanten. We zijn dan ook erg blij met de vele positieve reacties die wij hierover terugkrijgen. Klantvriendelijkheid en service staan bij ons erg hoog!",Digitale afdrukservice,http://printhuus.nl,Winkelen en mode,address,info@printhuus.nl,0651822732,7722 RV,Dalfsen,Nederland
