name,description,categories,Website,category,address,email,phone,zipcode,city,country
Gumbies,,Schoenenwinkel,https://www.gumbies.nl,Winkelen en mode,"Unit 10 Chancerygate Trade Centre, Holyrood Close",customerservice@gumbies.nl,+44 (0) 1202 699509,BH17 7AE,Poole,Verenigd Koninkrijk
ROSEFIELD,Are you looking for luxurious and affordable women’s watches? Find a great selection of ladies watches at ROSEFIELD. Free worldwide shipping. ,Sieradenwinkel,http://www.rosefieldwatches.com,Winkelen en mode,Elandsstraat 44R,support@rosefieldwatches.com,,1016SG,Amsterdam,Verenigde Staten
Boxersenzo.nl,,Ondergoedwinkel,https://www.boxersenzo.nl,Winkelen en mode,De Maas 22F,jorn@boxersenzo.nl,013-2082000,5684 PL,Best,Nederland
FRESHCOTTON,"FRESHCOTTON is dé plek waar je online streetwear koopt met merken zoals Nike, adidas, Daily Paper, Patagonia, Polo Ralph Lauren en The North Face.",Schoenenwinkel,http://www.freshcotton.com,Winkelen en mode,,support@freshcotton.com,020 428 59 17,,Amsterdam,Nederland
Muchachomalo,"'In every man there is a boy, a bad boy'
That's the idea behind MUCHACHOMALO (Spanish for 'Bad Boy')

The concept of MUCHACHOMALO is based on a way of life; be yourself, enjoy life and don’t get carried away by daily hectic and expectations. The brand is aimed at the tough guy who enjoys life and wearing its own identity. Women stop talking about dolls but men will always talk about their toys. The collection is not only for men but also available for boys, ladies and girls.

The MUCHACHOMALO team consists of versatile, talented young artists, fashion designers and marketers. All productions of the collection and advertising communications are ""in-house"" conceived and executed. From concepts to the creation of the collection, with supporting photo shoots, media content, and merchandising. This makes MUCHACHOMALO authentic.",Ondergoedwinkel,http://muchachomalo.com,Winkelen en mode,Gooiland 46A,marketing@muchachomalo.com,0251220051,1948RD,Beverwijk,Nederland
Sacha Shoes,"Van (enkel)laarzen tot veterschoenen, bontlaarzen, high heels, cut out boots, bikerboots, you name it! Op sacha.nl vind je altijd een passende schoen. Maak je outfit compleet met fashionable accessoires en een tas en jij bent verzekerd van een stijlvolle look. 

Goed om te weten is dat alle bestellingen vanaf €49,95 gratis worden bezorgd!",Winkelen en mode,https://www.sacha.nl/,Winkelen en mode,Saal van Zwanenbergweg 10,klantenservice@sacha.nl,+31(0)13 8700250,5026RN,Tilburg,Nederland
fashionette,"Handtassen zijn onze ziel en zaligheid en ons streven is het grootste assortiment aan designer handtassen op onze homepage aan te bieden. Hier vindt u alle relevante merken en collecties die met veel zorg door onze stijlexperts zijn uitgezocht. Wij bieden meer dan 8.000 producten aan van ruim 100 verschillende merken, waaronder de meest gewilde luxe labels wereldwijd, veel topmerken en nieuwe ontwerpers. Of u nu op zoek bent naar Prada, Gucci, Michael Kors, Burberry, Balenciaga, DKNY, Liebeskind, George Gina & Lucy, Furla, Abro, Boss, Lancel, Etro of MCM – naar weinig merken zult u tevergeefs zoeken bij fashionette.",Koffer- en tassenwinkel,http://www.fashionette.nl,Winkelen en mode,Lierenfelder Straße 45,service@fashionette.nl,0208086082,40231,Düsseldorf,Duitsland
Webstore Zinzi,"De grootste collectie Zinzi zilveren sieraden & horloges. 
Snelle levering - Gratis verzending - Gratis afhalen bij Zinzi dealers - Uitstekende service - 14 dagen retourrecht - Betrouwbaar & veilig.",Winkel in modeaccessoires,http://www.zinzi.nl,Winkelen en mode,Postbus 10142,klantenservice@zinzi.nl,010-2380803,3004 AC,Rotterdam,
Cyclewear,"Bij cyclewear.nl vindt u al uw benodigdheden om te gaan fietsen, racen, moutainbiken of spinnen tegen de laagste prijzen. Wij hebben al onze producten op voorraad en we hebben een snelle levering.",Fietsaccessoirewinkel,http://cyclewear.eu,Winkelen en mode,Dorpsstraat 19,support@cyclewear.eu,0495430949,3930 ,Achel,België
Winkelstraat.nl,"Even voorstellen; Wij zijn Winkelstraat.nl, een online platform met een groot aanbod van fashion items uit het premium en luxe segment. We bieden fysieke fashion stores de mogelijkheid om hun collectie op een eenvoudige en snelle wijze via een extra kanaal aan te bieden op ons platform. Op deze manier vergroten we het bereik van de boutiques en verbreden we hun markt. Op dit moment zijn er meer dan 300+ unieke boutiques aangesloten bij Winkelstraat.nl, verspreid over Nederland en West Europa. Daarmee shop je collecties van meer dan 600 populaire en toonaangevende merken zoals Dsquared2, Balenciaga, Gucci, Kenzo, Alexander McQueen, Parajumpers, Airforce, In Gold We Trust, Ralph Lauren, Tommy Hilfiger, Reinders, My Brand en Mason Garments.",Kinderkleding,https://www.winkelstraat.nl,Winkelen en mode,De Limiet 19,service@winkelstraat.nl,,4131 NR,Vianen,Nederland
Bamigo,"Bamigo is born from bamboo and perfected for men. Bamboo is the best choice for you, and the environment. Choose sustainability, quality and comfort, and treat yourself to Bamigo’s boxer shorts, T-shirts, socks and loungewear.
",Ondergoedwinkel,https://bamigo.com/,Winkelen en mode,Gasthuisstraat 75a,info@bamigo.com,+31 (0)20 261 17 88,5708 HJ,Helmond,Nederland
BLURRY IMAGES,"Located in Rotterdam, Holland. It started with a passion for culture and fashion. Our inspiration comes from cultural nostalgia like vintage, surf and streetwear over the years. Blurry Images has the ambition to provide high-quality, sustainable fashion items for an affordable price.",Streetwearwinkel,http://blurryimages.nl,Winkelen en mode,"Zomerhofstraat 71, UNIT 210",info@blurryimages.nl,0616166165,3032CK,Rotterdam,Nederland
Ayele,"Ayele is a jewelry brand striving to bring an encouraged feel to your everyday living.
The name meaning powerful has its origin in Africa and gives us a strong drive to make all individuals find that inner power to feel confident about themselves.",Juwelier,http://www.ayeleonline.com,Winkelen en mode,Klaroenstraat 30,Info@ayeleonline.com,,1104 HW,Amsterdam,Nederland
Online Goudinkoop BV,"Voor het inkopen van al uw oude sieraden, ringen, edelmetalen en vergelijkbare objecten.",Goud- en zilverhandelaar,http://www.onlinegoudinkoop.nl,Winkelen en mode,Oosterveldsingel 5d,Info@onlinegoudinkoop.nl,+31 74 700 2300,7558 PJ,Hengelo,Nederland
Fitbitbandjes,"Fitbitbandjes.nl biedt jou de beste bandjes voor de beste prijs. Wij beloven daarbij altijd 30 dagen bedenktijd, 2 jaar garantie en altijd gratis verzending binnen Nederland. Waar wacht je nog op?",Winkel in modeaccessoires,http://fitbitbandjes.nl,Winkelen en mode,,info@fitbitbandjes.nl,,,,Nederland
Lisa-Marie,"Lisa-Marie Boutique ontwerpt en verkoopt handgemaakte sieraden zoals oorbellen, kettingen en armbanden van met name zoetwaterparels en natuursteen. Hierbij wordt gebruik gemaakt van gold plated allergievrije zetmaterialen voor langdurig draagplezier.",Sieradenontwerper,http://lisa-marieboutique.com,Winkelen en mode,Koninginneweg 68,info@lisa-marieboutique.com,0651820856,3262JD,OUD-BEIJERLAND,Nederland
Lofderzotheidshop,"In Joure in de Midstraat vind je LOF der Zotheid in een van de schattigste pandjes van het dorp.
Een gezellige winkel waar je terecht kunt voor de allerleukste mode, sieraden, tassen en andere accessoires én allerlei leuke items voor in je huis.
In 2010 openden wij onze deuren en al snel was LOF een begrip in Joure en omgeving.
Joure is een leuk dorp, centraal gelegen in Friesland en ook vanuit de rest van het land prima te bereiken.
Wij verzenden door het hele land. Dus kun je niet langs komen…",Damesmodewinkel,http://lofderzotheidshop.nl,Winkelen en mode,Midstraat 98,info@lofderzotheidshop.nl,0513411 321,8501 AT,Joure,Nederland
Braceby,"Een combinatie van stijl en comfort: daar staat Braceby voor.

Braceby hoopt te inspireren met diverse stijlen. Onze zelfontworpen armbanden worden op professionele wijze geproduceerd. Braceby staat voor toegankelijkheid. Onze armbanden passen om iedere pols en bij elk persoon.

Wees anders dan de kudde. ",Winkel in modeaccessoires,http://braceby.nl,Winkelen en mode,,info@braceby.nl,,,,Nederland
036bedrukkingen,"Dit is een bedrijf wat zich bezighoudt met bedrukkingen van kleding en accessoires. 

Ik ben dit bedrijf gestart, omdat ik vond dat ik meer kan bieden dan de grotere bedrijven om mij heen. Ik vind het leuk om met de klanten mee te denken en te kijken of ik hun wensen kan waarmaken. Vaak zie je bij de grotere bedrijven dat klantvriendelijkheid en het meedenken met de klanten een beetje op de achtergrond is verdwenen en dat maak 036 Bedrukkingen zo sterk.

Bezoek onze website of social media om meer te zien over ons en mocht u vragen hebben dan zijn wij bereikbaar via telefoon, social media of mail.

Groet,
Lars Tielkemeijer
036 Bedrukkingen",Textieldrukwinkel,http://www.036bedrukkingen.nl,Winkelen en mode,Belter Wijdestraat 15,info@036bedrukkingen.nl,0653872506,1316 JR,Almere,Nederland
ILOJ,"Unieke, leuke en persoonlijke cadeaus om zelf te houden of weg te geven.",T-shirtwinkel,http://iloj.gifts,Winkelen en mode,Rivierensingel 132,info@iloj.gifts,+31 492 515 917,5704 KC,Helmond,Nederland
Bijoux MC,"Dé webshop met sieraden & accessoires van het moment! Keuze uit meer dan 200 verschillende sieraden in zilver en goud! 

Elke week nieuwe items online, gratis verzending vanaf €50 en altijd als een cadeautje ingepakt! ",Sieradenwinkel,http://bijouxmc.nl,Winkelen en mode,,info@bijouxmc.nl,,,,Nederland
ICON DISTRICT.,,Kledingwinkel,http://icondistrict.nl,Winkelen en mode,,info@icondistrict.nl,,,,Nederland
RAKE,"RAKE is een nieuw label met plattelandse nuchterheid in z’n oorsprong en gepolijst door het leven in de stad. Geen seizoenale collecties, of trendgevoelige prints. RAKE focust zich op tijdloze designs van hoge kwaliteit, die zijn vervaardigd om jaren mee te gaan. ",Strandkledingwinkel,http://ra-ke.com,Winkelen en mode,Baron GA Tindalplein 117,info@ra-ke.com,+31643233231,1019TW,Amsterdam,Nederland
QUICKLAND,"In onze online NL skatestore hebben wij een ruim aanbod aan decks, wielen, bearings, trucks, complete skateboards, longboards en kleding. De beste merken zoals Santa Cruz, Thrasher, Madrid, Landyachtz, Ricta, Creature, Independent, Dark Seas, Jart Skateboards, Plan B, Randal, Toy Machine, Caliber & Pizza Skateboards.",Skateboardwinkel,http://quicklandstore.com,Winkelen en mode,Campanulahof,info@quickland.nl,0788080393,3355BH ,Papendrecht,Nederland
Straque Clothing,Straque Clothing. Lifestyle fashion brand from The Netherlands.,Kledingwinkel,http://straqueclothing.com,Winkelen en mode,Batavierenstraat 1,info@straqueclothing.com,0031614486259,6004 BR,Weert,Nederland
MadeByMaly,"MadeByMaly is een trendy  hobbywinkel en haakwinkel EN ik verkoop hippe kadootjes zoals
onze naam- en sos armbanden en brillenkoorden. MadeByMaly heeft alles voor het maken van speenkoorden, wagenspanners, bijtringen, knuffels, babymobiel, naamarmbanden, dromenvangers, brillenkoorden enz.
Al sinds de opening in juni 2006 staat MadeByMaly voor een snelle levering en uitstekende service.",Hobbywinkel,http://madebymaly.nl,Winkelen en mode,Webwinkel,info@madebymaly.nl,Zie mailadres,5491 MB,Sint-Oedenrode,Nederland
FYBB.NL,"WE HAVE A PASSION FOR LEATHER
Inspired by urban, geometrical patterns of every day life. Timeless shapes and figures are printed by laser. Handcrafted in The Netherlands

",Riemenwinkel,http://fybb.nl,Winkelen en mode,Overloonseweg 10a,service@fybb.nl,,5821 EE,Vierlingsbeek,Nederland
AlleenSneakers,Wij van AlleenSneakers streven naar om de beste service en schoenen te leveren aan onze klanten. Wij staan dag en nacht klaar voor vragen en zijn bereid om net het kleine beetje meer te doen dan de rest voor onze klanten.,Schoenenwinkel,http://alleensneakers.com,Winkelen en mode,,info@alleensneakers.com,0685640798,,,Nederland
welovesilver.nl,"WeLoveSilver levert sieraden en piercings van hoge kwaliteit op lokale en internationaal niveau.
Bij onze sieraden webshop koopt u topkwaliteit sieraden tegen zeer aantrekkelijke prijzen.",Winkelen en mode,http://welovesilver.nl,Winkelen en mode,,info@welovesilver.nl,,,,Nederland
IAMTORO,"IAMTORO® is a Dutch lifestyle brand with a focus on men’s underwear. With it’s unparalelled design, empowering brand story and 100% online customer centric approach IAMTORO offers a unique collection of boxers, caps, hoodies and t-shirts.",Ondergoedwinkel,http://IAMTORO.shop,Winkelen en mode,Zeelandhaven 6,business@iamtoro.shop,,3433 PL ,Nieuwegein,Nederland
10customs,"10Customs offers you custom sneakers & more. Each product is custom made for you. All products are handcrafted, hand dyed or hand sewn to ensure the best quality. Much thought has gone into each product.",Schoenenwinkel,http://10customs.com,Winkelen en mode,Laarwoud 18,info@10customs.com,,7608AD,Almelo,Nederland
Watch Empire,Ons ruime assortiment horloge outlet dames en heren merkhorloges - merkhorloges met hoge korting tegen de scherpste prijs.,Horlogerie,http://watchempire.nl,Winkelen en mode,Kingsfordweg 151,info@watchempire.nl,,1043 GR ,Amsterdam,Nederland
Muslima Musthaves,"Onze collectie is opgebouwd met de gedachte dat elke moslima uniek is en dit opgebouwd in een collectie met maxi jurken, midi jurken, tunieken, maxi rokken, abaya, bloesjes, kimono’s en vesten, khimar, jilbab, niqab en musthaves. Verder denken we ook aan de lange moslima’s en moslima’s met een plus size maten.",Damesmodewinkel,https://MuslimaMusthaves.com,Winkelen en mode,Slotenpad 14,info@MuslimaMusthaves.com,,1324BR,Almere,Nederland
So Tight,"The most comfortable, long lasting and sustainable tights.",Damesmodewinkel,http://sotightshop.com,Winkelen en mode,,info@sotightshop.com,,,,Nederland
Sevensocks,"SevenSocks biedt kwaliteitssokken voor een vaste en eerlijke prijs van €39.
Eenvoudig besteld en gemakkelijk bezorgt in een pakket dat door de brievenbus past. 
Ma — Vrij voor 15:00 besteld, de volgende dag bij jou op de deurmat.",Herenmode,http://sevensocks.nl,Winkelen en mode,Overschiestraat 65,info@sevensocks.nl,0208816620,1062XD,Amsterdam,Nederland
Zwemeiland,De 1# webshop voor al je zwembroeken,Badmodewinkel,https://www.zwemeiland.nl,Winkelen en mode,Fort Alexanderstraat 20,info@zwemeiland.nl,+31(0)611618610,5241 XG,Rosmalen,Nederland
Puckator Nederland,Puckator Groothandel Cadeauartikelen is importeur & leverancier van cadeaus en geschenken tegen scherpe handelsprijzen.,Winkelen en mode,http://www.puckator.nl,Winkelen en mode,Lowman Works,klantenservice@puckator.nl,0800 022 1509,PL14 4NQ,East Taphouse Liskeard,Verenigd Koninkrijk
Mayli Jewels,Shop the latest on-trend jewelry here. Designed in the Netherlands and handmade in Bali. Order online with 1-3 days delivery in NL and BE. FREE shipping above € 50,Sieradenwinkel,http://mayli-jewels.com,Winkelen en mode,,,,,,Nederland
SKOR,"Bij SKOR Sports staan we garant voor de hoogste kwaliteit. Al 20 jaar lang zijn wij gek op voetbal en voorzien we grote clubs zoals Ajax, Feyenoord en PSV van voetbaldoelen, doelnetten en dugouts. Ook gemeenten en amateurclubs maken volop gebruik van SKOR Sports producten uit eigen fabriek. Dankzij onze webshop op SKOR.nl kunnen we ook jou voorzien van de beste hardware, voetballen, keepershandschoenen en scheenbeschermers. ",Sportkledingwinkel,https://skor.nl,Winkelen en mode,Bedrijvenpark Twente 448,info@skor.nl,0880081100,7602 KM,Almelo,Nederland
Voustenshoes,"The largest Santoni collection in Europe. Ordered today, delivered tomorrow. Free Shipping.",Schoenenwinkel,http://www.voustenshoes.com,Winkelen en mode,Hoofdstraat 81,info@voustenmode.nl,0735492303,5481 AC,Schijndel,Nederland
Cloth Face Masks,"Cloth Face Masks: een compacte collectie van handgemaakte ""stoffen mondkapjes"" voor jou. Gemaakt van hoogwaardige stoffen en voorzien van een nanofilter.",Winkel in modeaccessoires,https://cloth-face-masks.com,Winkelen en mode,Maarse Kroon hof 8,info@cloth-face-masks.com,+31646035443,1431 PB,Aalsmeer,Nederland
AutoVendi.nl,"Niemand is perfect, dus ook wij niet. Wel zijn wij het enige auto verkoop platform in Nederland waar kwantiteit en daarmee bedoelen we onder andere geld, niet onze drijfveer is. AutoVendi is gecreëerd vanuit het oogpunt van jou, de consument. En samen met jullie proberen we zo dicht mogelijk tegen perfect aan te komen. Verkoop je auto daarom via ons platform, want wij vinden jou belangrijker.",Automakelaar,https://autovendi.nl,Winkelen en mode,,,,,,Nederland
MR MARVIS,"MR MARVIS' perfect shorts make you feel marvellous and look even better. Only Available Online. Free Shipping & Returns in The Netherlands, Germany and Belgium.",Herenmode,http://www.mrmarvis.com,Winkelen en mode,Oude Looiersstraat 44,hello@mrmarvis.com,+31 20 705 9222,1016 VJ,Amsterdam,Nederland
Watersports Outlet,"We bieden topdeals aan op watersportmateriaal, kledij, drysuits en wetsuits.",Surfwinkel,https://www.watersportsoutlet.nl,Winkelen en mode,"The Gunnery Drill Shed, Chapel Road, Shoeburyness",info@watersportsoutlet.nl,0044 1702 295 678,SS3 9SL,Essex,Verenigd Koninkrijk
ZENGGI & TRVL DRSS,"At ZENGGI, we make quality, elegance, and style available to women all over the world.

The TRVL DRSS collections are designed with travelling woman in mind. Stylish, feminine, comfortable designs for everyday and business. Easy care. Eco-friendly. ",Damesmodewinkel,http://zenggi.com,Winkelen en mode,Vliegtuigstraat 28 BG,customerservice@zenggi.com,+31 (0) 20 545 0020,1059 CL,Amsterdam,Nederland
Ikwiljouwautokopen.nl | Ik wil jouw auto kopen,"Via Ikwiljouwautokopen.nl kan je snel en gratis jouw auto verkopen, het werkt als volgt:

1.Vraag een gratis en vrijblijvend bod aan
2. Ontvang binnen 48 uur een bod op jouw auto
3. Maak je keuze (accepteren of afwijzen)

Bij acceptatie nemen we contact op om de verkoop af te ronden. Dus denk je wanneer je van jouw auto af wilt ben je bij Ikwiljouwautokopen.nl aan het juiste adres. ",Online marktplaats,http://www.ikwiljouwautokopen.nl/,Winkelen en mode,Mercuriusweg 2,klantenservice@ikwiljouwautokopen.nl,0502111496,9482 WL,Tynaarlo,
orangebag.nl,,Damesmodewinkel,http://orangebag.nl,Winkelen en mode,Eisenhowerweg 1,info@orangebag.nl,0413294111,5466AB,Veghel,Nederland
Gudz,,Boksclub,http://gudz.nl,Winkelen en mode,,,,,,
E Veiligheidsschoenen,"E-veiligheidsschoenen.nl is als onderdeel van een beroepskleding groep gericht op de verkoop van werk- en veiligheidsschoenen, klompen en laarzen. Ook leveren wij bijpassende accessoires zoals inlegzolen. Wij versturen dagelijks vele bestellingen naar zowel particulieren als bedrijven.

E-veiligheidsschoenen.nl is, samen met het moederbedrijf in Groningen, gespecialiseerd in het leveren van een totaalpakket rondom werkkleding, beroepskleding, veiligheidskleding en veiligheidsschoenen.

Wij vinden dat bedrijfskleding en werkschoenen bepalend is voor de uitstraling van jouw bedrijf. Daarnaast moet bedrijfskleding doelmatig, veilig en duurzaam zijn. En dit alles in een passend budget. E-veiligheidsschoenen biedt een ruim assortiment aan veiligheidsschoenen van een groot aantal merken.",Veiligheids- en werkkledingwinkel,https://e-veiligheidsschoenen.nl,Winkelen en mode,Gotenburgweg 23,klantenservice@e-veiligheidsschoenen.nl,050-21 11 434,9723 TK,Groningen,Nederland
Onlybrands,"Onlybrands is de grootste leverancier van verschillende topmerken in Nederland. Het assortiment van Onlybrands bestaat uit de volgende 5 kwaliteitsmerken: FitFlop, Teva, Sorel, Moon Boot en Sanuk.",Schoenenwinkel,http://www.onlybrands.nl,Winkelen en mode,De Schakel 9,klantenservice@etrias.nl,013-3030062,5261 LL,Vught,Nederland
lunabodin.nl,"Wij bij Luna Bodin ontwikkelen de mooiste producten, waar je jarenlang van kan genieten. Onze accessoires vergezellen je elke dag, en je zult onze sieraden dragen op momenten die je het meest dierbaar zijn. 

We zien al onze klanten & werknemers als één grote familie. We zijn een jong team met veel motivatie, enthousiasme en onze producten worden met hoge eisen ontwikkeld.

Zo garanderen wij de beste kwaliteit. ",Sieradenwinkel,http://lunabodin.nl,Winkelen en mode,2e Jan vd Heijdenstraat 6-1,info@lunabodin.nl,,1073VH,Amsterdam,Nederland
NUBIKK,Discover the Nubikk collection and shop on the official Nubikk webshop |  Worldwide shipping ✔ | Free shipping Europe ✔ ,Schoenenfabrikant,http://www.nubikk.com,Winkelen en mode,,,,,,Nederland
Sinner.eu,"Since 1996 SINNER has represented innovation, quality, performance and style. First as an eyewear company with sport sunglasses. Today as an international lifestyle and sports brand, distributed in 24 countries worldwide.

The SINNER products are developed in cooperation with world-class athletes and distinguished artists. Incorporating innovative technologies and the latest trends and styles into the products. Resulting in a complete collection to protect yourself against the elements.

There is a SINNER in all of us, whether you like it or not. By pouring our passion into our believes we conquer almost every obstacle and make our dreams come true. Follow your dreams just like we do!

SINNER. AS I AM.",Zonnebrillenwinkel,https://www.sinner.eu,Winkelen en mode,Pampuslaan 42,webshop@sinner.eu,+31(0)294 46 50 60,1382 JR,Weesp,
De Splenter Schoenen ,"Bij De Splenter Schoenen vind je een groot assortiment damesschoenen, herenschoenen, tassen en accessoires. Altijd scherp geprijsd! Onze deskundige medewerkers adviseren je graag en helpen je bij het maken van de juiste keuze. Geniet van de gezellige sfeer in onze winkels.

Wil je sportief gekleed, casual of feestelijk? Bij De Splenter Schoenen heb je keus uit meer dan 140 topmerken! Onze steeds wisselende collectie wordt steeds met zorg en aandacht voor exclusiviteit, kwaliteit en comfort samengesteld.

Koop gemakkelijk, veilig en snel online en betaal achteraf.",Schoenenwinkel,https://desplenterschoenen.nl,Winkelen en mode,Noordstraat 69,info@desplenterschoenen.nl,0031 (0)115 728 567,4531GD,Terneuzen,Nederland
Overstappen.nl,"<a target=""_blank"" href=""https://www.overstappen.nl/energie/?ref=trustpilot&utm_source=trustpilot&utm_medium=website&utm_content=trustpilot_beoordelingen&utm_campaign=trustpilot""><img width=""200"" alt=""Start met vergelijken"" src=""https://www.overstappen.nl/assets/Button-startvergelijken-groen.png"" height=""48"" border=""0"" style=""border: 0px;"" title=""Start met vergelijken""></a>

<p><a href=""https://www.overstappen.nl?ref=trustpilot&utm_source=trustpilot&utm_medium=website&utm_content=trustpilot_beoordelingen&utm_campaign=trustpilot"">Overstappen.nl</a> is de plek om te besparen op je vaste lasten. Daarnaast beschikt Overstappen.nl over de nodige keurmerken.</p>

<div class=""divider""></div>

<p> Via Overstappen.nl profiteer je van unieke welkomstkortingen en actietarieven waardoor je kunt besparen op je vaste lasten.. Je vergelijkt o.a.:</p>

<ul>

<li>Nuon</li>
<li>E.on</li>
<li>Essent</li>
<li>BudgetEnergie</li>
<li>Greenchoice</li>
<li>Ohra</li>
<li>Inshared</li>
<li>Ziggo</li>
<li>KPN</li>
<li>UPC</li>
<li>Online</li>
<li>En veel meer</li>


</ul>",Verzekeraar,http://www.overstappen.nl,Winkelen en mode,Overtoom 62,service@overstappen.nl,020-7604242,1054 HL,Amsterdam,Nederland
Babycare.nl BV,"Babycare.nl is a major retailer of European baby products. 
Babycare's 150.000+ customer base is located all over the globe.",Babywinkel,http://www.babycare.nl,Winkelen en mode,Kerkstraat 1,mail@babycare.nl,+31(0)598635500,9641 AL,Veendam,Nederland
Olliewood,"Of je nu voor het eerst ouder bent van een kersverse baby of een doorgewinterde ouder met meerdere trendy kids. Bij Olliewood vind je voor ieder wat wils en helpen je graag verder met het aanschaffen van kwalitatief goede kinderkleding. Je vind naast ons uitgebreide aanbod aan online kinderkleding, vriendelijke medewerkers die je graag te woord staan en helpen met het maken van de beste keus! En dat is wel zo fijn, want iedereen is op zoek naar iets anders.",Kinderkleding,http://www.olliewood.nl/,Winkelen en mode,Newtonstraat 46,info@olliewood.nl,072-7440056,1704 SB,Heerhugowaard,Nederland
LACE - Specialist grote cupmaten,"Hartelijk welkom bij LACE lingerie: Uw specialist voor grote cupmaten (D - K cup). LACE is de bekende online-shop voor lingerie, dessous, beha´s, ondergoed en badmode tot en met cupmaat K. Bij LACE vind u een grote selectie uit de collecties van bekende modemerken, zoals bijvoorbeeld: Anita, Chantelle, Cleo, Curvy Kate, Empreinte, Fantasie, Freya, Marie Jo, Panache, PrimaDonna, Twist, Shock Absorber, Triumph, Wonderbra en nog vele meer. 

DE EXPERT VOOR GROTE CUPS.
De LACE onlineshop heeft constant meer dan 1000 produkten in 10.000 verschillende varianten, kleuren en maten op voorraad en dus meteen leverbaar. Voor iedere maat heeft LACE een grote keus aan verschillende beha´s. Of het nu om een balconette beha, push-up beha, bruidsbeha, voedingsbeha, sportbeha, feestelijke beha, strapless beha, badmode, bikini, tankini, badpak, corsage of figuurvormend ondergoed gaat, bij LACE-Lingerie vind u iets passends. Bekijk ook de SALE categorie, want daar vind u op het moment interessante aanbiedingen met kortingen tot wel 50 %, zodat u met het online bestellen van lingerie en ondergoed veel geld kunt sparen. Betalen kunt u bij ons met Paypal, Visa, Mastercard of per vooruitbetaling- overschrijving. Wij wensen u veel plezier op onze website: www.lace-lingerie.nl",Lingeriewinkel,https://www.lace-lingerie.nl,Winkelen en mode,Graf-Zeppelin-Strasse 20,service@lace-lingerie.nl,085 8880642,24941,Flensburg,Duitsland
Wam Denim,"Wam Denim is in 2001 opgericht door drie broers en is sindsdien een familiebedrijf. In Nederland, België en Duitsland hebben wij meer dan 30 winkels, en vanuit onze webshop leveren wij onze producten aan klanten over de hele wereld. Wam Denim is actief op veel vlakken binnen de herenmode, van casual tot chique.

Wij streven naar 100% klanttevredenheid en doen er alles aan om onze klanten zo goed mogelijk te woord te staan en te adviseren.",Herenmode,http://www.wamdenim.com,Winkelen en mode,Gooiland 1,klantenservice@wamdenim.com,085 - 068 56 12,1948 RC,Beverwijk,Nederland
ikwilvanmijnautoaf ©,"Ikwilvanmijnautoaf.nl is opgericht om het verkopen van je auto makkelijker en eenvoudiger te maken. Transparantie creëren in de autowereld, dát vinden we belangrijk. Als onafhankelijke partij maken we iedere stap in het proces inzichtelijk en hebben we maar één doel:  het verkopen van je auto zo gemakkelijk mogelijk maken. 

We vergelijken, adviseren en onderhandelen met mogelijke kopers. Met een paar klikken bereik jij ons netwerk van RDW-erkende dealers. Zet je auto vandaag nog te koop via ikwilvanmijnautoaf.nl en ervaar het gemak. Sinds 2006 hebben we op deze manier honderdduizenden mensen kunnen helpen met de verkoop van hun auto, bedrijfswagen, camper of caravan.",Online marktplaats,https://www.ikwilvanmijnautoaf.nl/auto-verkopen,Winkelen en mode,Josink Maatweg 43,klantenservice@ikwilvanmijnautoaf.nl,053-7118003,7545 PS,Enschede,Nederland
Sportdirect.com,"Bij Sportdirect.com vind je een breed assortiment hoogwaardige sportkleding en sportartikelen. Alles wat je nodig hebt voor, tijdens en na het sporten.",Activewear winkel,http://www.sportdirect.com/nl/,Winkelen en mode,Bergweidedijk 52,info@sportdirect.com,0570-500911,7418 AA,Deventer,Nederland
Babyhuyswebshop,"Bij Babyhuys vindt u een uitgebreid assortiment met handige en stijlvolle babyartikelen van topkwaliteit. Met deze artikelen is uw baby dan ook verzekerd van zowel comfort als veiligheid.

At Babyhuys you will find a wide range of useful and stylish baby products of top quality. With these articles, your baby is therefore assured of both comfort and safety.
",Babywinkel,http://www.babyhuyswebshop.nl,Winkelen en mode,Oonksweg 29,info@babyhuys.com FR: support-fr@babyhuys.com,NL: +31 (0) 88 200 89 00 DE: +31 (0) 88 200 89 10 UK: +31 (0) 88 200 89 20 FR: +31 (0) 88 200 89 20,7622AW,Borne,Nederland
Shoemixx.nl,"Shoemixx.nl - We brengen inspiratie, helpen je op weg, we verrassen en prikkelen. We brengen dé fashion brands van dit moment voor hem, haar en de kids! Maar, er is meer.... Service die je verwacht, een persoonlijke benadering, toegankelijk en open.",Schoenenwinkel,https://www.shoemixx.nl/,Winkelen en mode,Willem Brocadesdreef 1,info@shoemixx.nl,0031 88 0088 290,2132 PV,Hoofddorp,Nederland
STOX Energy Socks,"We design revolutionary socks with built-in compression, providing you with the perfect amount of energy. Established in Amsterdam since 2012.
<a href=""STOX Energy Socks Website"" target=""_blank"">https://stoxenergy.com</a>",Ondergoedwinkel,https://www.stoxenergy.com,Winkelen en mode,Herengracht 142-sous,webshop@stoxenergy.com,020-2600129,1015 BW,Amsterdam,Nederland
