name,description,categories,Website,category,address,email,phone,zipcode,city,country
Jurilex Letselschade,"Jurilex Letselschade is het letselschadebureau dat slachtoffers persoonlijk bijstaat wanneer zij letsel hebben opgelopen bij een ongeval in het verkeer, tijdens het verrichten van werkzaamheden, door een dierenbeet of schade als gevolg van een overlijdensgeval. 

De experts en specialisten zoeken uit wie er aansprakelijk is, stellen die persoon of organisatie aansprakelijk en regelen voor u de schadevergoeding die recht doet aan uw persoonlijke situatie. ",Jurist,http://jurilex.nl,Juridische diensten en overheid,address,info@jurilex.nl,085 - 019 70 12,3454 PE,De Meern,Nederland
The FACECHART book,"The #1 bestselling makeup book 'FACECHART Drawing with Makeup' by Liza Kondrevich. Download the new NYX Professional Makeup face chart templates (free download) and become the best makeup artist, learn to draw realistic facecharts, and take yourself to the next creative level!",Cosmeticabranche,http://facechart.art,Media en uitgeverijen,address,mail@facechart.art,,,,Nederland
Juridisch Platform,"Word je (bijna) ontslagen of wil je ontslag nemen? Wij bepalen je rechtspositie, verbeteren je vaststellingsovereenkomst, verhogen je ontslagvergoeding, stellen je WW-uitkering veilig en begeleiden het juridische traject.",Arbeidsrechtadvocaat,https://juridischplatform.nl,Juridische diensten en overheid,address,prospect@juridischplatform.nl,0204689114,1016 AB,Amsterdam,Nederland
PastBook,"PastBook collects your photographic memories, otherwise scattered across different social networks, clouds and devices, in one safe place. We help you rediscover the highlights of your life’s moments, providing you with a unique experience to easily relive and share them: either online – in a digital interactive photo book or in a tangible way – in a beautiful hardbound keepsake.",Fotoprintservice,https://pastbook.com,Media en uitgeverijen,address,help@pastbook.com, +1 435-728-0674,,,Verenigde Staten
PhotobookstoreNL,"The name says it all; we sell photobooks! We're based in the Netherlands, but ship worldwide.",Boekwinkel,http://photobookstore.nl,Media en uitgeverijen,address,info@photobookstore.nl,,,,Nederland
homeworktime professional organizing,professional organizer en uitgever van de homeworktime familie-agenda,Professioneel organizer,https://homeworktime.nl,Media en uitgeverijen,address,info@homeworktime.nl,0031645620909,,Huizen,Nederland
Plakci,Turkse Vinyl LP platen,Muziekwinkel,http://plakci.nl,Media en uitgeverijen,address,Info@plakci.nl,0850606118,3087AD,Rotterdam,Nederland
VinylFever,De leukste LP webshop van Nederland,Platenwinkel,http://vinylfever.com,Media en uitgeverijen,address,info@vinylfever.com,+31 6 15 34 61 94,,,Nederland
Shortbox Comics,"Dè enige comic webshop met een Comic Live Sale en leuke comic sale events voor de gematigde en hardcore comic liefhebber!
",Stripboekwinkel,http://www.shortboxcomics.nl,Media en uitgeverijen,address,lordoftheshortbox@gmail.com,,8131TH,Wijhe,Nederland
Pemanah Books & Comics,"Pemanah Books & Comics, dé stripwinkel om online al uw tweedehands én nieuwe strips, Nederlandstalige comics, manga en boeken voordelig te bestellen.",Boekwinkel,https://pemanah.com,Media en uitgeverijen,address,info@pemanah.com,,,Den Haag,Nederland
Collectorz.com,"Catalog your movies, books, music, comic books and video games. Desktop software available for Windows, CLZ mobile apps for iOS and Android or use the web-based software Connect.",Softwarebedrijf,https://www.collectorz.com/,Media en uitgeverijen,address,contact@collectorz.com,+31207724411,1054 SG,Amsterdam,Nederland
Oostendorp Muziek,Oostendorp Muziek in Wezep (bij Zwolle) is specialist in toetsinstrumenten met bijbehorende accessoires. Met ruim 40 jaar ervaring geven wij onze klanten elke dag het beste advies voor de beste prijs. Onze missie is om mensen het plezier van muziek te laten beleven!,Muziekwinkel,http://www.oostendorp-muziek.nl,Media en uitgeverijen,address,klantenservice@oostendorp-muziek.nl,038-3762954,8091AA,Wezep,Nederland
Rapunsel,Rapunsel kinderboeken en meer is een kinderboeken winkel in Assen. Wij hebben meer dan 5000 titels op voorraad en leveren daarnaast alle beschikbare titels. Graag geven wij ook persoonlijk advies en dit doen we graag vanuit onze winkel maar ook online via de beschikbare kanalen. ,Kinderboekwinkel,https://rapunsel.nl,Media en uitgeverijen,address,info@rapunsel.nl,0592300788,9401 HT ,Assen,Nederland
De Orakelmeisjes,De Orakelmeisjes maken professionele orakelkaarten en tarotsets om wijsheden te delen door kunst en spiritualiteit samen te brengen. Alle kaarten worden met de hand geschilderd door kunstenares Amber Delahaye. Alle teksten worden geschreven door holistisch therapeute en schrijfster Jenneke van Genechten.,Boekwinkel,http://deorakelmeisjes.com,Media en uitgeverijen,address,info@deorakelmeisjes.om,0628142984,6412SB,Heerlen,Nederland
Misc store,"Misc carries a carefully selected range of stationery, everyday carry, design objects and furniture to aid in finding the right work-life balance.",Schrijfwarenwinkel,https://misc-store.com,Media en uitgeverijen,address,hello@misc-store.com,020 7009855,1052 NP,Amsterdam,Nederland
Muziekhuis Souman,"Gelegen aan de A28 nabij Zwolle ligt het grote pand van Muziekhuis Souman! Gevuld met een enorm assortiment piano's, gitaren en andere muziekinstrumenten! Gratis parkeren, makkelijk bereikbaar en een topservice is de standaard die je kunt verwachten!",Muziekwinkel,https://www.souman.nl,Media en uitgeverijen,address,info@souman.nl,0383765004,8094RA,Hattemerbroek,Nederland
hetkookeiland.nl,"Dé kookwinkel van Arnhem. Kom langs in onze winkel in de Zwanenstraat, in één van de leukste 7Straatjes van Arnhem. Voor deskundig advies, service en kwaliteit is dit het adres voor uw keukengerei. Onze webshop is 24/7 geopend.",Kookwinkel,http://hetkookeiland.nl,Huis en tuin,address,info@hetkookeiland.nl,026-4439597,6811 DD,Arnhem,Nederland
Jos Beeres Wijnkoperij,Jos Beeres Wijnkoperij is een wijnhandel met 1.000 verschillende wijnen in het assortiment.,Wijnhandel,https://www.josbeeres.nl,Horeca,address,info@josbeeres.nl,050-3132241,9635 AM ,Noordbroek,Nederland
Koffievoordeel.nl,Koffievoordeel verkoopt de beste koffie tegen de voordeligste prijs van Nederland.,Koffiewinkel,https://www.koffievoordeel.nl,Horeca,address,contact@koffievoordeel.nl,030 32 000 92,7961EA,Ruinerwold,Nederland
Knivesandtools,"Are you a fan of real quality products? We test all our products ourselves and have selected the sharpest knives or the strongest torch for you. On Knivesandtools.co.uk you will find superior quality kitchen knives, torches, pocket knives, binoculars at the best possible price. Cooking and outdoor enthusiasts have come to the right place here.",Gereedschapwinkel,http://www.knivesandtools.com,Huis en tuin,address,info@knivesandtools.com,085 888 44 77,7336 AZ,Apeldoorn,Nederland
Lagripro,"Lagripro is gespecialiseerd in hoogwaardige natuurproducten zoals kersenpitkussens, boekweitkussen en poefjes. U kunt online bestellen.",Slaapkamermeubilair winkel,https://www.lagripro.com,Huis en tuin,address,info@lagripro.nl,013-4636486,5048 AD,Tilburg,Nederland
Groen in Huis | Stephanie Keijzer,,Binnenplantleverancier,http://meergroeninhuis.nl,Huis en tuin,address,support@meergroeninhuis.nl,,2404 CE,Alphen aan den Rijn,Nederland
Kavel 84™ woonwinkel ,"In regio Midden-Brabant is Kavel 84 een begrip. Dit komt door ons interieuradvies met een verrassende woonwinkel in hartje Waalwijk. In de loop der jaren hebben we tal van interieurprojecten mogen verzorgen. 

Laat je inspireren door de verrassende samenstelling van diverse stijlen. Lokale en kwalitatieve merken verrijken ons assortiment. Neem een bezoek aan onze (web)winkel!",Meubelwinkel,http://kavel84.nl,Huis en tuin,address,info@kavel84.nl,0416 349 364,5141 HD,Waalwijk,Nederland
Boxspring.nl,"Hét vertrouwde adres waar u terecht kunt voor boxsprings, matrassen, bedtextiel en meer slaap(kamer) accessoires.
<p>

Wij hebben onze eigen gespecialiseerde chauffeurs en beschikken daardoor over snelle levertijden en een goede service!<p>


In onze showroom in Kaatsheuvel bent u van harte welkom om al de producten van onze website te komen bekijken en ervaren. 

<a href=”www.boxspring.nl”>www.boxspring.nl</a> is de website van Uw Bed uit Kaatsheuvel. Onze showroom kunt u vinden in:<p> Kaatsheuvel, Luxemburgstraat 5, 5171PK Kaatsheuvel.<P> Mocht u andere vragen en/of opmerkingen hebben. Neemt u dan gerust contact op via het contactformulier op onze website of bel direct 088-3322333.",Slaapkamermeubilair winkel,http://www.boxspring.nl,Huis en tuin,address,shop@boxspring.nl,088-3322333,5171PK,Kaatsheuvel,Nederland
Aime Té,"Aime Té - Natural luxury, made to last 

Aime Té is ooit begonnen als Marmeren Tafels in 2017 door Roy Oosterbaan en Menno Pijpers met idee om design meubels te leveren zonder poespas. Enkel kwaliteit, natuurlijke en duurzame materialen voor een betaalbare prijs. Zo worden er snel nieuwe producten toegevoegd aan het assortiment die aansluiten op het credo. Ons team werkt samen vanuit onze showroom en kantoor in Nederland . Vanuit daar bedienen wij klanten in heel Europa, zodat ook zij iedere dag weer kunnen genieten van hun prachtige items.

",Meubelwinkel,https://aimetestudio.com,Huis en tuin,address,info@aimetestudio.com,+31 180 70 92 60,2911 BK,Nieuwerkerk aan den IJssel,Nederland
Sativus.com,"<h1> Sativus.com, by excellence The saffron bulbs specialist!</h1> Saffron bulbs, Crocus sativus sustainably or organically grown. <br>Very suitable for growing your own organic saffron. Sales to individuals and businesses.",Tuinbouw leverancier,https://www.sativus.com,Huis en tuin,address,info@sativus.com,+31 624590389,1935 AR,Egmond Binnen,Nederland
STUNTBED,Een online beddenshop gespecialiseerd in boxsprings. Gratis levering in heel Nederland.  ,Beddenwinkel,http://stuntbed.nl,Huis en tuin,address,Info@stuntbed.nl,088-6051500,2998JK,Ridderkerk,Nederland
Sunneroo ,Wij leveren zonnepaneleninstallaties van de beste kwaliteit met een zeer uitgebreid serviceniveau. Door onze uitgebreide kennis van de markt en inzet van onze eigen gecertificeerde monteurs zorgen wij ervoor dat u de beste deal krijgt voor zonnepanelen.,Leverancier van apparatuur voor zonne-energie,http://sunneroo.com,Huis en tuin,address,klantenservice@sunneroo.com,+31(0)85 004 3810,6045 GH,Roermond,Nederland
DEX Rozen,DEX Rozen is dé bloemenstal van West-Friesland en omstreken. Altijd mooie dagverse rozen voor een aantrekkelijke prijs en in de meest uiteenlopende kleuren.,Bloemist,https://www.dexrozen.nl,Huis en tuin,address,info@dexrozen.nl,06 22857553,1747HE,Tuitjenhorn,Nederland
Punt.,Posters voor ieder interieur.,Binnenhuisarchitect,https://www.puntposters.nl,Huis en tuin,address,info@puntposters.nl,0622082017,5761 JJ,Bakel,Nederland
Touwlampshop,Verkoop van touwlampen,Lampenwinkel,http://touwlampshop.nl,Huis en tuin,address,info@touwlampshhop.nl,,,,Nederland
Decostoffen,"Decostoffen is een online stoffen webshop die een uitgebreid assortiment aan decoratie stoffen aanbiedt. De stoffen zijn betaalbaar en van hoge kwaliteit. 
http://www.decostoffen.com",Stoffenwinkel,http://www.decostoffen.com,Huis en tuin,address,info@decostoffen.com,0653287655,5071VM,Udenhout ,Nederland
Cloudpillo ,"Een kussen creëren dat geschikt is voor iedereen. Of je nu op je rug, zij of buik slaapt. De Cloudpillo zorgt voor een ongekend comfortabele nachtrust. Dat is onze belofte!",Beddengoedwinkel,http://cloudpillo.nl,Huis en tuin,address,support@cloudpillo.nl,0413418909,5462 CW ,Veghel,Nederland
calmzy.nl,Beter slapen begint met Calmzy. De beste verzwaringsdekens voor slaap en ontspanning. Ontdek de wondere wereld van verzwaringsdekens en slaap vanaf vanavond nooit meer hetzelfde.,Bedwinkel,http://calmzy.nl,Huis en tuin,address,info@calmzy.nl,+31 (0) 85 - 0600 011,5552 AB,Valkenswaard,Nederland
Weedseedsexpress,"Are you a beginner or advanced grower and looking for the best weed seeds? Order your cannabis seeds safely, fast discrete via Weedseedsexpress.com!",Zaadleverancier,http://weedseedsexpress.com,Huis en tuin,address,support@weedseedsexpress.com,,,Haarlem,Nederland
DUTCH-BULBS.COM,"World-class Flower Bulbs from Holland. The largest selection of exclusive flower bulbs online. Discover and order and Flower Bulbs, Seeds, Plants, Shrubs, Perennials and Roses from Holland. All in online garden center DUTCH-BULBS.COM. Fast delivery. Pleasant price. Large assortment.",Tuincentrum,https://dutch-bulbs.com,Huis en tuin,address,info@dutch-bulbs.com,0031614358082,2211 VK,Noordwijkerhout,Nederland
BNV Tools,"Bouwmaterialen en gereedschappen, online bestellen, snel in huis.",IJzerwarenhandel,http://www.bnvtools.nl,Huis en tuin,address,info@bnvtools.nl,0117 42 10 64,4524EK,Sluis,Nederland
INHUIS Plaza,"Voor elk raam, in iedere ruimte, heeft INHUIS Plaza de perfecte oplossing. Je kunt bij ons terecht voor alle soorten raamdecoratie en (buiten)zonwering op maat, zoals shutters, houten jaloezieën, zonneschermen en nog veel meer.  Zo krijg je altijd een uniek product dat past bij jouw persoonlijke woonstijl.",Raambekledingwinkel,https://inhuisplaza.nl,Huis en tuin,address,info@inhuisplaza.nl,0180 555 900,2993 LA,Barendrecht,Nederland
Decoverf.nl,"Online verf kopen is nog nooit zo makkelijk geweest als bij Decoverf! Je bestelt de meest gave kleuren verf eenvoudig online. Van trendy kleuren muurverf tot aan badkamerverf, van metallic verf tot aan een mooi lak, je vindt het online bij Decoverf. Vanuit onze HQ in Apeldoorn versturen wij aan Nederland en België en wordt je bestelling de volgende werkdag geleverd. Goed om te weten: onze verven worden in Nederland geproduceerd in onze eigen fabriek en getest is door professionals. Goede verf hoeft niet duur te zijn!",Winkel,https://www.decoverf.nl/,Huis en tuin,address,info@decoverf.nl,085-7608941,7335 JV,Apeldoorn,Nederland
Cotton Ball Lights - The Original,"Fairy Lights of Cotton Ball Lights: do you know them already?

Our string lights, pendant lamps and table/floor lamps are a real eyecatcher in your interior. Our Cotton Ball Lights can give your home the warm, cosy, yet stylish touch it deserves.

We offer you over 60 differently coloured Cotton Balls to attach to your own String light. Our bigger Cotton Ball Lamps are available in 24 colours, in 5 different sizes. This means we can offer a colourful cotton-solution for your living room, bedroom, kitchen, office, kids room or special occasions.

Our string lights and pendant lamps are Fair Trade certified

Did you know that Cotton Ball Lights’ production facility is officially Fair Trade certified by the World Fair Trade Organization. With this, we are the only Cotton Ball producer worldwide that is officially Fair Trade certified! So while you decorate your home, you also help us fight poverty in the mountain villages around Chiang Mai Thailand, where finding steady income is very difficult. Would like to know more? Visit our Fair Trade page here.

You can create your own Cotton Ball String lights or lamp with our Mix and Match tool. So go and try it out!

Difficulty choosing matching colours? No problem! We also have selected favourites for you. We have selected 27 string light-favourites for you, which you can order in all sizes. Along with the string lights, we have selected 6 colour combinations for our big lamps, available in 2 sizes!

Are you a retailer and interested in selling Cotton Ball Lights? Ask for our wholesale-possibilities!",Lampenwinkel,http://cottonballlights.com,Huis en tuin,address,support@cottonballlights.com,+31 (0)76 - 5141834,4825AE,Breda,Nederland
Sofacompany Nederland,Sofacompany is een online meubelwinkel met een eigen productie en ontwerpersteam. Onze visie is het aanbieden van hoge kwaliteit Deens design meubilair tegen zeer concurrerende prijzen. Dit is mogelijk dankzij een uniek concept met korte lijnen en zonder tussenpersonen.,Meubelwinkel,http://nl.sofacompany.com,Huis en tuin,address,nl-info@sofacompany.com,085 876 93 89,6811 AN,Arnhem,Nederland
cadeau-cadeau.nl,"Bij cadeau-cadeau.nl vind je cadeaus waar je blij van wordt: cadeaus die leuk zijn om te geven en leuk om te krijgen, je cadeau wordt gratis ingepakt en je hebt je cadeau snel in huis.",Binnenhuisarchitect,https://www.cadeau-cadeau.nl/,Huis en tuin,address,info@cadeau-cadeau.nl,030 8889388,,,Nederland
instawall.nl,"Turn your photos into art! Met Instawall maak je een kunstwerk van jouw mooiste foto’s. In een strak design op aluminium, poster of (plexi)glas of in een fotoboek. Met verschillende maten en materialen is er altijd een Instawall die in jouw interieur past. 
Met een focus op hoge kwaliteit en de meest persoonlijke service, zorgen wij ervoor dat jouw fotoproduct met liefde wordt geprint en een leven lang meegaat. Happy memories! ",Binnenhuisarchitect,http://www.instawall.nl,Huis en tuin,address,info@instawall.nl,0725114394,1811 CR,Alkmaar,Nederland
LEDlampenkopen.nu,LEDlampenkopen.nu - De online shop in LED verlichting. Wij verkopen hoge kwaliteit LED lampen tegen scherpe prijzen.,Lampenwinkel,https://www.ledlampenkopen.nu,Huis en tuin,address,info@ledlampenkopen.nu,0485-318675,5431 SN,Cuijk,Nederland
HBM Machines B.V.,HBM Machines B.V. is al ruim 40 jaar actief in de metaal en hout bewerking. In de loop der jaren is ons bedrijf uitgegroeid tot een van de grootste in zijn soort. Op onze internetsite vindt u een zeer ruim assortiment op het gebied van metaalbewerkingsmachines en toebehoren. Ons bedrijf is altijd op zoek naar het beste voor u!,Gereedschapwinkel,http://www.hbm-machines.com,Huis en tuin,address,info@hbm-machines.com,0182-525468,2841 MJ,Moordrecht,Nederland
Knivesandtools.nl,"Ben je ook liefhebber van echte kwaliteitsproducten? Wij testen alle producten zelf en hebben de scherpste messen en de sterkste zaklampen voor je geselecteerd. Topkwaliteit keukenmessen, zaklampen, zakmessen en verrekijkers vind je bij knivesandtools.nl voor de best mogelijke prijs. Liefhebbers van koken en outdoor zijn bij ons aan het juiste adres.",Kookwinkel,https://www.knivesandtools.nl,Huis en tuin,address,info@knivesandtools.nl,+31(0)85 - 888 2880,7336 AZ,Apeldoorn,Nederland
Lord lou,"Whether it’s curious, independent felines or affectionate and playful dogs, we know first-hand what it means to love pets. We comprehend the deep-rooted wish to lavish them with attention and the best surroundings so that they can go ahead and play, purr, wag their tails and generally make us happy.",Dierenwinkel,http://lordlou.com,Huis en tuin,address,info@lordlou.com,+31 23 5 47 87 47,2142EW,Cruquius,Nederland
Plants & Living,"Plants & Living is dè webwinkel waar de mooiste plantenarrangementen en woonaccessoires voor jou verkrijgbaar zijn. Daarbij houden we vanzelfsprekend rekening met de thema's van elk moment. Met kerst verkopen we bijvoorbeeld naast plantenarrangementen ook besneeuwde kerstboompjes in een gave pot en in de zomer kom je hippe zeesterren tegen als decoratie in een plantenarrangement voor buiten!
",Decoratie- en interieurwinkel,http://plants-living.nl,Huis en tuin,address,klantenservice@plants-living.nl,0416725022,4261TV,Wijk en Aalburg,Nederland
Designvanteun,"In ons woonwarenhuis kun je ontwerpen vinden van bekende en minder bekende vormgevers en architecten, ‘Nederlands ontwerp’ neemt een prominente plek in. Onderscheidend en verrassend door de sterke keuzes, inspireert Teun al 25 jaar door zijn unieke visie op interieur en styling. Diverse merken hebben een uniek stuk uitgebracht dat speciaal voor ons is gemaakt of aangepast in een gelimiteerde editie. Teun blijft verrassen en inspireren!

Bekijk hier ons digitale woonwarenhuis of breng een bezoek aan onze inspirerende woonwarenhuis in Middelburg! Een vraag of advies nodig? Neem dan contact met Teun op.
",Meubelwinkel,http://designvanteun.nl,Huis en tuin,address,info@designvanteun.nl,0118 617 652,4331 LC,Middelburg,Nederland
Studio Thoés,"Voor unieke kaartjes, stationery en andere papierwaren",Kaartenwinkel,http://studiothoes.nl,Huis en tuin,address,info@studiothoes.nl,,5981 TX,Panningen,Nederland
Erve smit,"Erve Smit in Zuna is een fantastische plek met een compleet ingericht, 4-persoons vakantiehuis. De vakantiewoning is niet alleen voor rustzoekers en natuurliefhebbers, maar is ook interessant voor lange afstandswandelaars.

Erve Smit is een officieel RUSTpunt waar u tegen een redelijke vergoeding, een lekker kopje koffie, thee of wat fris kunt drinken. Ook voor een ijsje of een tosti kunt u terecht bij ons. Daarnaast kunnen ook 2 e-bikes opgeladen worden.

Bent u snel een cadeautje nodig? Neem eens een kijkje in onze webshop. Wij verkopen diverse tekstbordjes en deze kunt u ook online bestellen. Houd onze facebook pagina in de gaten voor lopende acties en de nieuwste items.",Binnenhuisarchitect,https://www.ervesmit.nl,Huis en tuin,address,info@ervesmit.nl,06-50297820,7466 PB,Zuna,Nederland
FlorAccess,FlorAccess is an online marketplace for floriculture professionals enabling them to easily and safely trade globally.,Kwekerij,https://www.floraccess.com,Huis en tuin,address,hello@floraccess.com,+31 30 2600 900,3526KV ,Utrecht,Nederland
E.A. Kraeima-Bethlehem,"Verkoop van Annie Sloan Chalk Paint en Fusion Mineral Paint, kado artikelen, stoere decoraties, workshops en restyling van meubels en verkoop van reeds geverfde meubels.",Decoratie- en interieurwinkel,http://dewerkschuur.com,Huis en tuin,address,bethlehemelles@gmail.com,0626875589,7991RK,Dwingeloo,Nederland
Regina Servies,"Regina biedt een digitale winkelformule waarmee klassieke Wedgwood serviezen een nieuw leven krijgen, zonder veel gedoe. Enerzijds richten we ons op het verwerven en reviseren van de allerbeste delen van klassiek Wedgwood. Anderzijds brengen we een selectie van de serviesdelen in de webwinkel onder de aandacht van geïnteresseerden. Op deze manier is het mogelijk om uw klassieke servies te blijven aanvullen zoals u dat gewend bent.",Porseleinwinkel,http://reginaservies.nl,Huis en tuin,address,info@reginaservies.nl,,6814 HD,Arnhem,Nederland
Carpet Avenue,"Carpet Avenue - Handgeknoopte tapijten. 

Uw toegang tot het meest uitgebreide assortiment met handgemaakte tapijten.


Bij Carpet Avenue willen we het breedste assortiment aan handgeknoopte tapijten tegen de beste prijzen aanbieden, op een moderne website met een gemakkelijke navigatie. We willen dat uw winkelervaring aangenaam eenvoudig, efficiënt en leuk is.

Carpet Avenue – Vind hier uw tapijt!",Tapijtenwinkel,http://carpetavenue.nl,Huis en tuin,address,info@carpetavenue.com,+49 (40) 59361541 0,22145,Hamburg,Duitsland
CityofGlass.eu,"City of Glass is een cadeau webshop vol kristal en glas ideeën. Murano glas, Boheems kristal maar ook vazen & schalen, presse-papier en cadeaus voor elk interieur.",Glaswerkwinkel,http://www.cityofglass.eu,Huis en tuin,address,contact@cityofglass.eu,0624744821,7511 GD,Enschede,Nederland
Xtra Warm Led,"Xtra Warm Led is een in ’s-Hertogenbosch gevestigd bedrijf dat LED verlichting importeert uit het Verre Oosten. Wij leveren alle mogelijke LED verlichting oplossingen en zijn gespecialiseerd in Xtra Warme LED verlichting. Xtra Warm betekent kleurtemperaturen van 2700K en lager zodat u, terwijl u bespaart op uw energiekosten, geen concessie hoeft te doen aan de sfeer. Daarnaast leveren wij LED-oplossingen op maat voor de zakelijke markt. Mocht u hier interesse in hebben, maakt u dan gerust een afspraak voor een vrijblijvend adviesgesprek.",Lampenwinkel,https://xtrawarmled.com,Huis en tuin,address,info@xtrawarmled.com,073 6895461,5222 AP,'s-Hertogenbosch,Nederland
"TTM Wonen - meubels, tapijten en woonaccessoires","TTM wonen in Den Haag - Forepark: Meer dan 1000 m2 wooninspiratie! Origineel en verrassend voordelig! Zoveel keus en alles is uit voorraad leverbaar! We zijn geopend op  donderdag, vrijdag en zaterdag van 10 - 17 uur en de rest van de week op afspraak. Je vind bij ons eigentijdse Teak en white wash meubelen voor binnen en buiten, handgeknoopte (perzische) tapijten en leuke, originele woonaccessoires. Alles wordt door ons zelf geimporteerd en door ons cash & carry concept is alles uit voorraad leverbaar en daardoor zeer scherp geprijsd. We zitten direct aan de A4 bij het knooppunt Prins Clausplein en je kunt GRATIS parkeren voor de deur, natuurlijk helpen wij altijd even met inladen.",Meubelwinkel,https://www.ttmwonen.nl,Huis en tuin,address,info@ttmwonen.nl,0703278255,2491 CS,Den Haag,Nederland
Mr Been - Leather Goods,"We maken verschillende lederen producten. Alles wordt met de hand gemaakt in ons atelier in Wormerveer. We maken leren handgrepen, lederen pankdragers, leren schorten, leren lampen, leren wijnrekken en nog veel meer!",Binnenhuisarchitect,http://mrbeen.nl,Huis en tuin,address,info@mrbeen.nl,+31 75 641 5843,1521RL,Wormerveer,Nederland
Slimme Deursloten,"Slimme Deursloten zijn elektrische sloten die u kan openen en sluiten met een Mobiele telefoon, Smart Key of Afstandsbediening.",Beveiligingsmaterialenwinkel,https://www.slimmedeursloten.nl/,Huis en tuin,address,info@slimmedeursloten.nl,085-0602356,5461 AD,Veghel,Nederland
Designerchairs24.com,,Meubelwinkel,https://www.designerchairs24.com,Huis en tuin,address,contact@designerchairs24.com,020 - 21 46 621,1606,Sofia,Bulgarije
Vissenberg Lures,Handgemaakt softplastic visaas voor de hengelsport.,Hengelsportwinkel,https://vissenberglures.nl,Hobby's en handwerk,address,job@vissenberglures.nl,0767002978,4813 EK,Breda,Nederland
Kraamzorg Mama,"Je bent zwanger en er komt van alles op je af. Je zoekt de beste kraamzorg organisatie met de juiste kennis en ervaring, dat rekening kan houden met al jouw wensen. Wij begrijpen dat! Onze organisatie staat al jaren goed staat aangeschreven bij cliënten, verloskundigen en álle zorg-verzekeraars. Dit komt omdat wij werken met mensen die de kraamzorg en de kraamvrouw begrijpen (ervaren kraamverzorgende die vanuit hun hart werken). Je kunt er dus van uit gaan dat je kraamzorg bij ons altijd goed geregeld is.",Thuiszorg,http://www.kraamzorgmama.nl/,Gezondheid en medisch,address,info@kraamzorgmama.nl,088-7110100,2288da,Rijswijk,Nederland
Toplenzen,"Toplenzen.nl is al sinds 2001 actief in de online verkoop van contactlenzen en vloeistoffen in Nederland en België. <br><br>

Het bedrijf onderscheidt zich ten opzichte van opticiens en online concurrenten door niet alleen een scherpe prijs te bieden, maar ook door een team van acht optometristen die assistentie verlenen. <br><br>

Hierdoor betaalt u niet alleen een goede prijs, maar kunt u er ook van op aan dat Toplenzen.nl garant staat voor kwalitatief hoogwaardige oogzorg.",Contactlenzen leverancier,https://www.toplenzen.nl,Gezondheid en medisch,address,info@toplenzen.nl,020 445 24 00,1187 ZX,Amstelveen,Nederland
Dokter Michiel,"Dokter Michiel Westedt heeft reeds jarenlange ervaring in de cosmetische geneeskunde. Hij heeft eerst een aantal jaren orthopedische en chirurgische ervaring opgedaan in verschillende ziekenhuizen. Vervolgens is hij zich gaan specialiseren in ooglidcorrecties en injectables. Dit doet hij inmiddels sinds 2017 vol passie en heeft inmiddels al meer dan 10.000 cosmetische behandelingen uitgevoerd.

‘Het mooiste aan sommige behandelingen is dat kleine veranderingen een grote positieve invloed kunnen hebben op de uitstraling van een persoon. De kunst van dit vak is om inzicht te krijgen waar je deze kleine veranderingen moet laten plaatsvinden’, aldus Michiel.
BIG-nummer: 99918912101",Medische kliniek,http://doktermichiel.com,Gezondheid en medisch,address,info@doktermichiel.com,+31 20 225 93 56,1082 SB,Amsterdam,Nederland
AEDwinkel | Medisol,"AEDwinkel.nl is dé AED-specialist van Europa. Op AEDwinkel.nl vindt u het grootste aanbod AED’s (Automatische Externe Defibrillatoren) en reanimatie gerelateerde artikelen zoals reanimatiepoppen, elektroden, trainers en nog veel meer.

Wilt u een AED kopen? U kunt de nieuwe AED de volgende dag al in huis hebben. Vrijwel alle producten zijn op voorraad in ons magazijn waardoor wij voor een zeer snelle levering kunnen zorgen. We verzenden onze producten dagelijks en u betaalt geen verzendkosten. 
",EHBO-post,http://www.aedwinkel.nl,Gezondheid en medisch,address,info@aedwinkel.nl,+31 118 620074,4382 NC,Vlissingen,Nederland
B-Water,Supplier of bacteriostatic water,Online apotheek,http://b-water.nl,Gezondheid en medisch,address,info@b-water.nl,,2011 DV,Haarlem,Nederland
Prevviral,"PrevViral is a collective of ambitious entrepreneurs and medical experts, which is established during the outbreak of the COVID-19 pandemic in 2020. 

PrevViral has made it its mission to support the fight against the corona virus and offers high quality CE-marked rapid tests that provide results within 15 minutes. This will support businesses in Europe to re-open safely. 

It is not about days, it is about now! ",Biotechnologiebedrijf,http://prevviral.com,Gezondheid en medisch,address,info@prevviral.com,,1018 WP,Amsterdam,Nederland
Molenaar Badkamers,"Molenaar Badkamers is marktleider in Nederland op het gebied van een badkamer renovatie in 1 dag. Wij bieden onze klanten een veilige en comfortabele badkamer in één dag, zonder hak- en breekwerk. Inclusief het vervangen van wand- en vloertegels. Molenaar ontzorgt u in het volledige badkamer renovatie proces van advies, inmeting, bestelling onderdelen, montage, afvoer materialen en schoonmaak. Zo blijft u veilig douchen in uw eigen vertrouwde badkamer.",Mobiliteitsmiddelen leverancier,https://www.molenaar.nl,Gezondheid en medisch,address,info@molenaar.nl,0341-232300,8071DA,Nunspeet,Nederland
